adj.P.Val,logFC,P.Value
0.9553308313,-0.1867195795,0.6004424549
0.9916692318,-0.0659171977,0.8113144611
0.860868441,0.4076404853,0.3443282821
0.8546274811,-0.4522281583,0.3334350747
0.7618267832,-0.3716727495,0.224092289
0.9157548824,-0.3627959916,0.4622503785
0.8732475826,-0.2270926987,0.3737173478
0.9659716579,-0.1087869406,0.6324675224
0.5863837157,-0.3358324296,0.1063324035
0.61,0.8875878185,0.1172449299
0.468710925,-0.7371311239,0.062991564
0.9994796892,-0.0993141584,0.9570769744
0.9947273519,-0.0309477956,0.876018634
0.7269272628,-0.4323404675,0.1924810364
0.9749882445,0.1670499673,0.6887207793
0.680066034,-1.8769918031,0.1593511043
0.8780766066,0.4689447477,0.3844834282
0.7749729144,-0.2861803895,0.238392799
0.8617768093,-0.6392417496,0.3461356734
0.9928067055,-0.0483538748,0.829540526
0.5509968748,-0.558750334,0.0919224663
0.9816638864,-0.2069909413,0.7243681879
0.8617768093,-0.2150913996,0.3467336157
0.9203440477,-0.242784519,0.4768027138
0.9983906907,0.013786182,0.9402620215
0.7907746318,0.2292205315,0.2519539383
0.9872322857,-0.1210737722,0.7691045269
0.5576929741,0.4986030244,0.094744623
0.9453307431,-0.6084449589,0.5598462958
1.78E-08,1.2015205942,4.04E-11
0.991473114,0.3026011118,0.8035954695
0.0000312,-1.300873668,0.000000149
0.7526827537,-0.251313462,0.2154827219
0.9219983226,-0.1627689113,0.4851150388
0.4420058469,0.7685176028,0.0545775814
0.7393848727,-0.7386030933,0.2027868978
0.6016192903,-0.2037185763,0.1122867299
0.0203239804,-0.5377726107,0.0003953613
0.9808186873,-0.2652145215,0.7172133646
0.4737491997,-0.2322391035,0.0640663107
0.9749937194,-0.3744745097,0.6912376127
0.8669358714,-0.3390179288,0.3611268296
0.860996024,0.5553375329,0.3448399932
0.9947273519,-0.0433044326,0.8872904596
0.9916692318,-0.1558791084,0.8226670265
0.9935944417,-0.0958122212,0.841886878
0.9569381191,-0.2528777589,0.6056111213
0.917929554,0.2347062705,0.4698948314
0.6636389131,0.3374842607,0.147052999
0.5283290399,-0.4685710908,0.0830551823
0.9306243652,-0.415713757,0.5124736085
0.8434724601,0.3261847537,0.3190576248
0.9890455612,-0.1543205533,0.7871731004
0.323790097,-0.459393563,0.0293032116
0.5750839049,-0.6126127387,0.1018304523
0.9941325127,0.0847360884,0.8493975464
0.9858605986,-0.0909996933,0.7653634863
0.955153316,0.091871561,0.5981374389
0.9095248132,0.1672405579,0.447
0.9427986382,-0.1078763394,0.5482968567
0.5784186407,-0.4453987361,0.1032764792
0.985294638,0.0907738495,0.7526659136
0.9816638864,-0.1462673571,0.7246209898
0.9935944417,-0.0529517488,0.8424131392
0.99658933,-0.0433080593,0.9159309898
0.9055119729,-0.2959630902,0.4372527813
0.5001136807,0.5789725088,0.0731505245
0.9816638864,-0.450591531,0.7290490508
0.8069310877,0.3313016728,0.2714093847
0.4450829544,0.3590289787,0.0555969129
0.8595625106,-0.8882195457,0.3431205144
0.0477449111,-0.830850065,0.0012729462
0.6115762438,-0.9139673691,0.118189343
0.2185708924,-0.4337729689,0.0139418599
0.8382655351,-0.7781334388,0.312394009
0.9941325127,-0.0344934874,0.8514830104
0.9947273519,-0.1322855738,0.8637649957
0.6439239762,-0.6034001683,0.1332542091
0.929780063,-0.2807826305,0.5069186079
0.607302493,-0.2278355062,0.1159230228
0.1515303337,-0.4754265351,0.0075114276
0.9947273519,0.0568813784,0.8681495648
0.8260173368,-0.2565045657,0.2957088939
0.9916692318,-0.3296189997,0.8187199863
0.6013908771,-0.2151522467,0.1121816165
0.843733155,-0.24099312,0.3198433981
0.751433219,-0.3920581252,0.2138283018
0.9826403897,-0.3034230083,0.7387827168
0.9555452447,-0.1713095292,0.6009739437
0.9667933862,-0.1967745857,0.6407261589
0.9739822423,-0.1084125736,0.6769106778
0.889228984,-0.2137893596,0.405158565
0.7618267832,0.3734604198,0.2241185862
0.9050852578,-0.1468359195,0.4326308451
0.8731483782,0.1478247923,0.3735372113
0.8933316257,-0.2100357596,0.4119981592
0.3738771101,0.5684811377,0.0389862969
0.8774768286,-0.1328920197,0.3825895691
0.9432348625,-0.2772061923,0.5510513837
0.9166284599,-0.1535447742,0.4671392793
0.9811128012,-0.2488746986,0.7179314672
0.9646928927,-0.088325453,0.6301415508
0.9123783222,-0.2126146377,0.4541739669
0.6702238306,0.7716824699,0.1509556633
0.7446523128,0.2533503449,0.2086248439
0.6902913733,-0.3204275594,0.1668365686
0.9935291516,-0.1023295252,0.8307697102
0.3818874613,-1.284096145,0.0406718252
0.7984096463,-1.7713999201,0.2609227451
0.9977458165,-0.0952781211,0.9356657945
0.9052395922,-0.1126847086,0.4364404373
0.916989213,-0.7250454116,0.4674307106
0.8750778169,-0.8141480274,0.376706008
0.3427914752,-0.5648890609,0.0325968392
0.9935944417,-0.252014031,0.8402845667
0.6443546893,-0.4498051706,0.133617542
0.9995327291,0.0289579154,0.9726101929
0.7715644696,-0.5557555378,0.2349333029
0.9800078258,-0.3435959108,0.712562772
0.898006744,-0.1726538496,0.4223292194
0.9050852578,-0.6456466195,0.4323194195
0.8761190291,0.5365158357,0.3787114693
0.7865283195,-0.3634560196,0.2476364134
0.3927799057,-0.7032078022,0.042954848
0.9973745623,-0.0187952388,0.929859457
0.9916692318,0.2186828824,0.8117845453
0.9932025524,0.0421237564,0.8302514276
0.9739822423,-0.0666035532,0.6776116285
0.9228121702,-0.1925019263,0.4885154581
0.4545805173,-0.9280501434,0.057995263
0.9216576025,-0.4263524018,0.4821054533
0.6561015301,-0.555124172,0.1430290917
0.9859930967,0.0793651443,0.7656123942
0.9994796892,-0.0302228439,0.9675649509
0.7405873134,-0.2902788138,0.2036655085
0.9999047411,0.0012331752,0.9944639619
0.9187573843,-0.1162777507,0.4730255854
0.933478007,-0.2815426301,0.5195541618
0.9453307431,0.2123353056,0.5581063903
0.3034217746,-0.3911107436,0.0258718971
0.9349539763,-0.1092767807,0.5231505787
0.9296913227,0.1388264111,0.5066776948
0.9985445539,0.0304413702,0.9422592537
0.9483878504,0.0987480561,0.5715158768
0.5062317838,-0.9336822385,0.0751074608
0.9979970729,-0.0715293806,0.9384253833
0.9466007376,-0.1372583041,0.5674185586
0.489705816,-0.8131128897,0.0697620964
0.9423075493,0.165599487,0.5450903078
0.9233941115,-0.1860135118,0.490702904
0.9021029746,0.1051841009,0.428745655
0.6478662373,-0.3318280781,0.1364078984
0.7993309796,0.1571551224,0.2624083643
0.9947273519,0.0837348987,0.8904447211
0.8585535098,0.3645608721,0.3405876956
0.9563373618,-0.2667367432,0.604616368
0.7287248536,-0.2815971384,0.195151753
0.9391837555,-0.2792786264,0.5355631112
0.2395416272,-0.4286437795,0.0163684019
0.9208112216,0.4885356415,0.4790298383
0.3120221711,1.2391490671,0.0273909065
0.0261330637,0.8405581853,0.0005444926
0.9995327291,0.0049827316,0.9843739251
0.9769971693,-0.128267621,0.6977742512
0.8557268865,-0.3840569924,0.3377748457
0.8896460276,-0.4638111593,0.4065648085
0.9201793904,0.3713443744,0.4763577511
0.9453307431,-0.1109872645,0.5598444319
0.9665745094,-0.1984968375,0.6388978553
0.6514769618,-0.6011417096,0.1394236323
0.0368061131,-0.7199174456,0.0008686344
0.8060365109,-0.2952542835,0.2706155957
0.862013176,-0.2485487383,0.3478987715
0.8554061794,-0.8502454131,0.3360976783
0.9432348625,-0.142604725,0.5525124481
0.9856489845,0.069896926,0.7549714079
0.9378004581,-0.1210823175,0.5319304233
0.1473752538,-0.842894079,0.0072215929
0.9975958165,0.0543768654,0.9337622933
0.4674624941,-0.8463561436,0.0624936541
0.9126522428,-0.2584502318,0.4547490093
0.9914308548,0.2576234203,0.8021456576
0.9420347762,-0.1919988596,0.5438486233
0.8617768093,-0.3417358964,0.3460429518
0.1779980065,-0.5618817131,0.0099146103
0.8106451736,-0.5352532854,0.2766415264
0.4561025977,-0.5936145196,0.0588984082
0.870312777,-0.2653967598,0.3698172813
0.7715644696,-1.112954668,0.2342544849
0.8554430409,-0.954388021,0.3368666058
0.5784186407,-0.4112036963,0.1032833016
0.9856489845,-0.1025453596,0.7581356831
0.9483878504,0.1735531658,0.572040531
0.9699656721,-0.2213341756,0.6603869931
0.7635022623,-0.7471129424,0.2261926304
0.9995327291,-0.0184241932,0.9839353473
0.9443639367,-0.0767382902,0.5555493387
0.5060782034,-0.7847293965,0.0749957373
0.8665072636,-0.3857418666,0.3605066472
0.1353138281,-0.4660482311,0.006193143
0.9947273519,-0.2065350055,0.877503294
0.869325085,-0.1954346896,0.3666356244
0.9692813298,-0.2054291508,0.6580948491
0.9716886724,0.3259743845,0.6670613324
0.9699656721,-0.3108393849,0.6605886569
0.3537333151,1.9323549768,0.0347376105
0.7023979803,0.8531793296,0.1734667077
0.9856489845,0.1154633052,0.7586370987
0.9208112216,-0.214046066,0.4787384598
0.8664021672,-0.4060871199,0.356891596
0.9887610293,-0.0904231544,0.7846626931
0.9994796892,0.0778456164,0.9545011128
0.9644025031,-0.0779746149,0.6294969896
0.9941325127,-0.1495811522,0.8529807793
0.8793500031,-0.4298105203,0.3878055176
0.534084516,0.2438897615,0.0851729528
0.9726936825,-0.4791939067,0.6712868271
0.9050852578,-0.507825911,0.434495445
0.9367089697,-0.5269919214,0.5298575437
0.7526472908,-0.3174370632,0.215418996
0.6952884781,-0.4248180845,0.1699258402
0.8452432942,-0.1760507485,0.3214628762
0.9973745623,-0.0258088302,0.9308200476
0.898006744,-0.1919619885,0.421833215
0.6529593749,0.2367758584,0.1404633157
0.2996683436,-0.6228455469,0.0252707382
0.9440543121,-0.08926106,0.5544980667
0.9997483241,-0.0114701996,0.9893660071
0.9351248394,0.2421251224,0.5247207366
0.9947273519,0.0666317372,0.8693948394
0.8104879722,-0.2699047293,0.2754539586
0.9734725856,0.2214733256,0.6756180452
0.8112252281,-0.9687210241,0.2779681213
0.8317532568,-0.8950445594,0.3033554512
0.9947273519,0.070243769,0.8660640058
0.9914308548,-0.0557686038,0.8018957534
0.9800078258,0.2750495242,0.7126681253
0.8779426246,-0.2546018796,0.3834025374
0.9508373812,-0.3950045716,0.5792486863
0.9999047411,-0.0025272751,0.9931166239
0.9672002827,-0.0941650358,0.6422409684
0.0066260826,1.3129653086,0.0000896
0.7224785478,-0.6273347511,0.1895303716
0.9538714001,-0.1473934034,0.5923513364
0.9121277796,-0.4250651544,0.4531512802
0.9947273519,-0.0216687023,0.8643951035
0.9979970729,0.065987598,0.937863191
0.9726936825,-0.1088826684,0.6732295089
0.9423075493,-0.1382954356,0.5452194891
0.8124312142,-0.4523648761,0.2792769421
0.7632258322,0.3669636821,0.2257194991
0.7731459206,-0.4343703599,0.2367077048
0.9305981374,-0.4339793787,0.5092045096
0.9672172136,-0.6796689445,0.6435377242
0.9283024116,-0.1133274086,0.5033937655
0.9841384795,0.1525619599,0.7499810873
0.7911395135,-0.3100191358,0.2529597805
0.9672002827,-0.1147021132,0.6430815342
0.7443727739,0.4507039441,0.2071473615
0.9916692318,0.1282836813,0.8130166917
0.9453307431,0.178647012,0.5599973639
0.8167752369,-0.6615218839,0.2852821783
0.4845097839,-0.8070810906,0.0678418953
0.6478662373,0.2822890286,0.1371863192
0.7705451479,-0.3091113599,0.233357807
0.9826403897,-0.091090015,0.7392373775
0.1461868529,-0.4797256258,0.0070949776
0.9947273519,-0.0499464472,0.8746249993
0.6537810051,0.2463624121,0.1408644534
0.8762019383,-0.2609291119,0.3797152139
0.9947273519,0.2324456898,0.8673514108
0.9973745623,-0.0781871677,0.9281713776
0.6468187031,-1.7820082065,0.135539767
0.60553128,-0.3929477165,0.1139189262
0.858771918,-0.20690897,0.3411684865
0.757104612,-0.4163124559,0.2202925212
0.8458583488,1.3539992351,0.3224485194
0.5493220367,0.6186682011,0.0910367482
0.9275050129,-0.2582273503,0.5004332369
0.8438902659,-0.4706114373,0.3201841598
0.9651100078,-0.2120173221,0.6306922354
0.5284313782,0.4035971953,0.0831234507
0.6778635128,-1.0068395108,0.1576348941
0.869325085,0.402986466,0.3661717187
0.9548974193,-0.241363889,0.595
0.2246412008,-0.3362550714,0.0146625688
0.0065722802,-0.7445620469,0.0000883
0.9160752883,0.1766595234,0.4656861841
0.9947273519,0.0416829575,0.8734351207
1,-0.0058402861,0.9751801962
0.9617248931,-0.2531720802,0.6227937032
0.9950519876,-0.0590495326,0.9018630796
0.7929635253,0.6288395012,0.2545840165
0.9343180303,-0.175821259,0.5215077029
0.3314779551,-0.5617988756,0.0304899492
0.988269408,-0.330229659,0.7740988279
0.8783220806,0.1196277503,0.3858216427
0.4509497643,-0.6472955299,0.0568660451
0.9995382063,-0.0191751087,0.9848812078
0.9021029746,0.1350228719,0.4288420008
0.9432348625,-0.3091344825,0.5512538391
0.8057538197,-0.2020859667,0.270083079
0.819,-0.4905189127,0.2903069168
0.9894172686,-0.1292839173,0.7910909996
0.3395833057,-0.4721548059,0.0319061435
0.8679614039,0.2099951019,0.3636575725
0.8468104171,0.4885802915,0.3241848743
0.9479149256,-0.0965797276,0.5704618855
0.9964641527,-0.024833839,0.9156235469
0.9800078258,0.076530863,0.7124156495
0.9800078258,0.1443685773,0.7106995165
0.9483878504,-0.3661299398,0.5719083752
0.7783651319,-0.1987979224,0.2416462342
0.9941325127,-0.0660960439,0.8551266132
0.4583636694,0.2562031696,0.0594319508
0.9947273519,-0.058065005,0.8914460608
0.9721676879,0.3884637484,0.6691512658
0.9816638864,-0.1050096375,0.7290440791
0.9947273519,-0.1005254911,0.8655720694
0.9885137993,-0.117412168,0.77576591
0.9970077338,-0.059658931,0.9174597681
0.8395456418,-0.3869402225,0.313865582
0.9995327291,-0.0187612907,0.9784205293
0.7685183053,0.4901451402,0.2307874627
0.7783651319,-1.6562398844,0.2415663363
0.9306000498,0.4316078712,0.5110310195
0.7460846823,-1.1637280001,0.2094518368
0.1582433298,-0.5574072965,0.0081176469
0.843733155,-0.3853220314,0.3197347958
0.9947273519,-0.0796272289,0.8659021851
0.9077655341,0.3615400413,0.4428130733
0.6673702567,-0.8235744459,0.1494801712
0.5166501827,0.5544441659,0.0787704041
0.9916692318,0.1262303821,0.8238152694
0.9816638864,0.0778335721,0.728633932
0.942,0.3740969872,0.5440625529
0.9314660656,0.3058600182,0.5150830713
0.9691465371,-0.1041616926,0.6563907265
0.9809110687,0.0403327731,0.7174943509
0.8509622981,0.1840248842,0.3305283104
0.9899079886,-0.2180494817,0.7924432742
0.9050852578,0.119697831,0.4363213418
0.6684929581,0.2950058628,0.1498778771
0.3818874613,0.2917480423,0.0405808194
0.9363942986,0.1056041926,0.5282532466
0.9994796892,0.0287093314,0.9568536906
0.9875923885,-0.0825207061,0.7709605453
0.3844345818,0.3313984558,0.0412639864
0.9983906907,0.0438772219,0.9397411742
0.9282624899,0.2385718149,0.5030077995
0.9282043409,0.611072049,0.5025153416
0.5625211884,-1.0054677715,0.0969289497
0.9847709164,0.1780061879,0.7517232669
0.4452293679,0.802245863,0.0556371843
0.8500470822,-0.9430156513,0.3289137446
0.9941325127,0.0839747861,0.849321214
0.8896460276,-0.396956402,0.4065090174
0.9947273519,-0.1063768309,0.8750220223
0.8260173368,0.8979890881,0.2957521609
0.8939676989,-0.474228507,0.4134832331
0.9283024116,-0.5553380341,0.5039908071
0.8968729807,0.3139911584,0.4192167049
0.9346126361,0.2640559379,0.5223249706
0.7899312637,0.3207696901,0.2506072681
0.9675254147,-0.3352704491,0.6453136907
0.8359563199,0.4959052025,0.308479191
0.9955959991,-0.0689180964,0.9090331199
0.89081832,-0.2271588892,0.4082540456
0.9994796892,-0.0154761459,0.9661277658
0.9996008181,0.0074379256,0.9870157382
0.9995327291,-0.016767666,0.9734169656
0.9916692318,0.1297747622,0.8066464617
0.7852185072,-0.7663675314,0.2465293022
0.9769733552,0.1920758559,0.6969304892
0.9816638864,-0.2972415611,0.7208917523
0.9856489845,-0.3050591878,0.7533882732
0.4823479012,-0.537662445,0.0671735704
0.9841384795,-0.1514744411,0.7501298434
0.8872850325,0.6073430875,0.4014555168
0.933478007,-0.576499866,0.5194546612
0.9050852578,0.3843463894,0.4326053052
0.9717285669,-0.277194468,0.6672657701
0.8155247646,-0.4701230848,0.2828204773
0.9819264495,-0.4054745364,0.7334890966
0.9947273519,0.0560332504,0.897651801
0.988138203,-0.1013498239,0.772644649
0.8416840846,-0.2811782602,0.3161746625
0.9856489845,0.1568746048,0.7600916338
0.9216576025,-0.1998509821,0.4805624778
0.9947273519,0.0278370366,0.8955067423
0.9856489845,-0.1546894122,0.7602363519
0.9887610293,-0.1870428708,0.7839973849
0.3051032597,-0.7019015629,0.0261960387
0.9955724513,0.0764718358,0.9081057058
0.9995327291,-0.0150611378,0.9815611162
0.4768454007,1.3159147467,0.0650894711
0.96008618,-0.7023336514,0.6133378756
0.9800078258,0.2689975844,0.7107240311
0.9935944417,-0.3046087929,0.8377445816
0.9693618737,-0.1577020472,0.6590339006
0.9767543571,-0.1724254808,0.6961315861
0.9351368584,-0.1879667593,0.5248375278
0.9826403897,0.1505118663,0.7367332684
0.9935944417,0.4690002135,0.8336490966
0.9999047411,0.0013191708,0.997401182
0.9985445539,-0.0457346404,0.9411701725
0.8267789728,-0.8083233433,0.2965407826
0.8205291186,-0.2583392408,0.2916153759
0.9947273519,-0.1798279359,0.8835938835
0.837267773,-0.5143147442,0.3108834585
0.9267163939,-0.2292740735,0.4990453494
0.9880093323,0.149072452,0.7721306766
0.9700529007,0.1774264715,0.6613183367
0.9767235122,-0.179916234,0.6958202606
0.96008618,0.2526858564,0.6137175754
0.719619944,0.7223916838,0.1860865272
0.8488399236,0.4919614865,0.3276922762
0.9453307431,-0.3615967726,0.5587564193
0.8919037908,0.5211307537,0.409930502
0.8370788286,-0.5955407302,0.3104604064
0.7009151609,-0.61578289,0.1726660156
0.9343454163,0.309661411,0.5218974128
0.6115762438,-0.5597746738,0.118168616
0.2185708924,-0.355973285,0.0139439918
0.8762019383,-0.2318877813,0.3789051022
0.9947273519,-0.0245527386,0.8776256741
0.9665745094,-0.1738846433,0.6391614331
0.9749882445,-0.073380125,0.6910545035
0.9892084001,0.0957685999,0.7880835591
0.8374367422,0.4390857801,0.3112199319
0.9950770698,-0.0203328984,0.9025971949
0.9947273519,-0.0751358635,0.8726978822
0.9935944417,0.1086888665,0.8441186708
0.607302493,-0.3135670397,0.1159947981
0.9157127884,-0.2060453177,0.4619706365
0.996929896,0.0600939351,0.9173165696
0.9995327291,0.0162893249,0.9784453864
0.9216576025,-0.5055172757,0.4831691414
0.9592650629,-0.1785737638,0.6107772416
0.8469614709,-0.3973159169,0.325181057
0.5051914536,-0.5228870164,0.0746593851
0.2114441276,-0.4670008882,0.0130983969
0.9935944417,-0.3099038703,0.8310628793
0.8793500031,-0.4842123866,0.3877902906
0.4321961062,0.2478668275,0.0516951528
0.771,0.1554057008,0.2335573943
0.6919654019,-0.2111907361,0.1680128805
0.9991929329,0.0873660105,0.9448041123
0.9941325127,0.0302508187,0.8491590983
0.993985988,-0.1717057078,0.8456014979
0.387961859,0.3468518156,0.0420523745
0.989,-0.0463817227,0.7773674662
0.9639356232,0.0838680112,0.628377617
0.4803620445,0.3854194957,0.0666032568
0.6455492127,-0.4237336341,0.134504286
0.9693635728,0.1005831638,0.65913277
0.889228984,-0.2268505202,0.4057808743
0.3943402851,0.2647889994,0.0432098873
0.9306000498,0.1252244055,0.5101593939
0.9830961358,-0.3115838975,0.7404838168
0.9947273519,0.024617439,0.8681739786
0.0204045912,-0.634549089,0.0003979369
0.1594583594,0.6465155439,0.0082035949
0.9783825036,-0.6489397333,0.7051372312
0.9780212539,0.0788458339,0.7038629694
0.5295312925,-0.5442372923,0.0838977939
0.9888078199,-0.141704387,0.7850219831
0.9263641676,0.7768118369,0.4979676677
0.9749882445,0.1525003037,0.6886121552
0.9698098925,0.2189910625,0.6597134425
0.9160752883,0.2005961267,0.4646430281
0.9910042415,0.1300041612,0.7978363393
0.9816638864,0.1300503968,0.729541863
0.0519,-0.9429888716,0.0014678639
0.9056021087,-0.6719854728,0.4378224473
0.9994796892,0.0171428064,0.9635175739
0.9914308548,-0.100827837,0.80248141
0.9916692318,-0.1354509483,0.819
0.9947273519,-0.0682132893,0.8998831579
0.9921308731,-0.0826248466,0.8264654928
0.9367089697,-0.3668572646,0.5298315973
0.8303302318,1.0125686385,0.3011404744
0.7715644696,-0.571203498,0.2342903972
0.9999047411,-0.0051133631,0.9936986283
0.1560339793,-0.6941264555,0.0079118642
0.5438918339,-1.7523412697,0.0887241345
0.9947273519,-0.0600399886,0.8765555288
0.9769971693,-0.1657795132,0.6985896184
0.9916692318,0.2201936915,0.8186924931
0.5144608206,-1.3381014519,0.0776900419
0.3049374365,-0.8589725198,0.0261667456
0.7414528763,-0.4857070502,0.2046371866
0.9999047411,-0.0037612441,0.9948300739
0.9947273519,0.1013186154,0.8760105653
0.3667030436,-0.7598084347,0.0374959022
0.983096165,-0.2365990106,0.7432195358
0.955153316,0.1290008494,0.5964673903
